Brnd_Name,Gnrc_Name,Mftr_Name,Tot_Dsg_Unts,Tot_Clms,Avg_Spnd_Per_Dsg_Unt_Wghtd,Avg_Spnd_Per_Clm
521,386,70,19362227.034737527,314493,0.30286126219960835,18.91799746685457
1441,1030,1,29486801.935467295,417624,0.14511016538202662,9.956961697972078
1514,1067,51,24958954.515138894,110493,0.6159381542371717,202.54056670157763
1981,1345,357,1943825.6003264578,24669,2.1003500826968686,184.2867799016556
1185,234,0,12830309.021,414088,0.59,18.23
1185,234,0,12830309.021,414088,0.59,18.23
803,574,233,1290890.0,8360,6.66,1028.53
803,574,210,1290890.0,8360,6.66,1028.53
544,402,67,8695610.964153748,176801,1.8174000277356397,82.98203667777727
725,572,3,89050788.31885551,1435783,0.09,5.4320233997635565
2204,1481,0,1062935.697454977,24333,7.2857889825055135,311.47149169237696
1417,1021,0,51720476.09,376470,0.17,20.74
318,256,0,12408761.31838034,550967,3.0544617006405623,41.79478203639031
1421,1023,0,51400005.5858593,575245,0.1653812344232555,15.49770107039499
138,117,6,15263156.031948522,362298,0.8282529886313722,21.636780904587482
1653,1159,0,4240.0,146,204.87,5948.99
675,532,178,6839.0620829202235,566,120.15123831037766,1801.672199128422
1212,904,62,10751134.919,239779,1.15,51.61
1098,822,0,479397.65499047306,3252,16.18622627717441,3888.161909965788
1904,303,87,1213264.3952107816,22178,6.653790465856663,345.9444786532009
1298,697,1,1239218.6922185023,29941,7.2881862928646335,260.31160092395845
959,735,173,39398683.49,425151,0.22,20.56
1315,189,385,302310.468,9174,29.07,852.67
1516,361,17,10431982.011752622,86141,1.2108162866300298,91.55483018467648
491,408,27,11298321.582,324495,0.69,23.42
247,208,2,15146004.543102399,201017,0.6097016454575271,56.66618837630111
896,668,152,32956.377767894155,886,232.89924828953423,2558.584287501204
1294,942,379,67579.0,647,31.57,3297.43
2290,1532,0,121017.27929067964,7556,31.212660228154434,651.861556465198
2346,251,264,143900.0,4887,52.9,1557.7
1497,1067,0,6377690.721994936,195659,1.1697161233814966,39.592763335898226
1679,1178,12,13812203.375,681028,0.55,11.19
1071,775,39,19329403.934452526,421213,0.7329556105375082,33.76975268063844
1849,522,26,252980.975271088,6798,32.214541474983086,1151.0903542081317
363,221,28,104416104.91961567,554768,0.07371337144721567,18.786697585774448
294,253,60,966389.0,38783,7.96,197.51
294,253,44,966389.0,38783,7.96,197.51
414,297,11,906887.2938978542,15144,8.056754434405446,493.9213171247452
2388,1584,3,20532162.84,521178,0.38,14.74
992,139,6,13993386.22,1526,0.55,5037.98
992,139,56,13993386.22,1526,0.55,5037.98
2346,251,180,147154.14976812943,4933,52.47924349797865,1548.1934339204952
1302,947,5,1310271.0,40015,5.87,192.27
1722,1173,107,25766030.367072918,643231,0.28371309182686427,12.066876057459893
586,209,103,25375855.706285108,763244,0.2946864249213627,9.790923523977716
1282,493,2,44520087.15517709,1179779,0.16486998172085976,6.558803218002206
962,704,98,959329.4666266565,56566,4.429558924763564,111.71669258063672
334,280,0,15066588.0,80897,0.45,83.08
1020,777,97,54141.861,13703,152.65,603.87
1020,777,156,54141.861,13703,152.65,603.87
1859,661,5,9592422.117321312,188094,1.4999482474583428,68.73068544917497
1830,1264,303,1060801.633259633,138355,7.845039823477039,107.45397753047067
1595,800,1,30197330.48086491,589174,0.2833290480201618,13.990681364794277
2045,1385,9,15768.0,739,340.47,7298.64
2045,1385,0,15768.0,739,340.47,7298.64
2068,1377,0,874731.9218677274,29300,8.85652642447461,268.5576628863457
2218,1471,131,867026.3528076429,28503,8.931896995070483,274.53060773778736
2159,320,66,4020216.17,82405,12.18,413.24
2159,320,57,4020216.17,82405,12.18,413.24
1232,765,2,594276.5653318258,149132,32.992084533421064,385.67470690020775
1315,189,0,302310.468,9174,29.07,852.67
753,528,145,28470814.95041708,928484,0.2837665674925979,8.911119823967532
1840,337,93,1213930.8266199694,22703,6.761931962655618,338.90149150597233
649,306,96,9629156.221273465,90091,0.6025285485542424,62.36244743340036
1547,844,1,30199819.101700347,610412,0.2870849370511192,13.393495008872044
1142,780,0,4522379.0,141809,9.41,300.17
1142,780,46,4522379.0,141809,9.41,300.17
2361,22,121,2065654.0,29936,3.88,267.44
1218,909,0,480869.2,1798,16.16,4321.55
1218,909,375,480869.2,1798,16.16,4321.55
542,440,95,1623560.6380539928,42793,4.9242958045415754,219.49566731752992
1642,1152,35,5878330.727126007,91068,0.8593747014509592,56.5003434682545
1204,899,157,462709.748,158678,12.33,35.95
1204,899,0,462709.748,158678,12.33,35.95
191,164,75,23855090.08868399,674402,0.38818391189560986,13.563908546429277
472,394,35,1335010.2,29432,5.82,264.62
588,475,102,1610276.8123072132,47495,4.979210829032064,184.03734108749097
1506,1069,107,19697919.800346117,319447,0.4068702914597835,26.120282257033374
1170,854,8,54249302.14940213,1163788,0.13573650836362683,6.417447652362892
210,182,160,4927503.172,239148,3.41,39.27
124,107,0,129621391.84,444606,0.07,21.49
1417,1021,0,51720476.09,376470,0.17,20.74
2290,636,0,17303823.61585355,522596,0.4696980777081948,15.450263006089285
1315,189,342,302310.468,9174,29.07,852.67
1315,189,42,302310.468,9174,29.07,852.67
2301,1427,6,20534046.606652092,471765,0.38,18.681166781043753
2379,1579,492,2006866.0,18161,1.95,215.48
2379,1579,352,2006866.0,18161,1.95,215.48
328,276,57,4789901.822208653,242748,2.491444013202407,38.36420173524127
1906,1308,59,35685588.493517965,892537,0.22,9.024666364285999
2310,1523,6,9233815.610537022,352427,0.9772082804898902,24.956512048305026
1088,809,182,30492155.489324186,545761,0.17981683298010553,10.336807378136415
974,744,121,39619905.82571587,476383,0.21110467012664172,18.353958191407145
1087,821,112,9918356.151,175908,1.78,100.31
914,667,25,42345993.27049083,377103,0.4746391509809398,50.021566678133354
1779,1226,111,12222845.88038015,266011,0.4192129702941162,40.44224667717231
882,683,4,55327655.02629196,1289243,0.1414644562471949,5.895481034393233
1496,1065,47,27478106.024066463,362162,0.30156756029866694,23.560489150538558
1023,780,5,41568918.398,795292,0.16,8.39
639,485,0,3522567.855222246,106267,17.543173616152096,129.01192418848996
84,73,35,132244.0,2228,3.18,188.68
84,73,12,132244.0,2228,3.18,188.68
621,500,107,1600835.7194663528,50837,5.0182400856977125,158.8363668876849
1761,1223,3,36010472.08,1051481,0.22,7.53
1507,1072,0,882854.0,14894,9.41,557.93
1507,1072,20,882854.0,14894,9.41,557.93
1392,1003,94,32149054.111,992161,0.12,3.88
1285,901,92,59214838.63,297195,0.2,26.54
1557,770,0,47758.74381520853,7897,244.01253497783557,989.8911035888971
996,762,0,89659188.188,1367980,0.09,5.85
152,131,38,23821277.325078193,630682,0.39432287667764365,14.361973968093675
769,607,72,1200871.5,20388,6.58,387.57
769,607,45,1200871.5,20388,6.58,387.57
1918,1317,279,3181975.249002248,97513,2.5611556934318522,86.39670162265035
2026,1382,0,3221404.3795816633,103899,2.4931266123842613,79.17395690342613
1637,1153,5,7991711.603321608,499601,0.9784197343317409,28.6653184229437
890,690,20,742720.0,17737,10.65,446.1
890,690,0,742720.0,17737,10.65,446.1
1843,1271,35,35826426.698759474,961440,0.22,8.376723110333607
1472,893,16,34325.4176023551,7333,318.74885391330037,16280.321381554384
1679,1178,2,15927731.301245851,291173,0.7567973827228969,39.76034808348685
2317,1542,132,71748.0,4645,59.49,918.87
2317,1542,132,71748.0,4645,59.49,918.87
1915,652,80,3620633.1364231957,105267,1.6700196480519625,57.3266289093526
1879,1292,49,35745154.12050847,921678,0.22,8.750627469017806
2278,455,110,2893973.099508374,523752,0.6614277468510615,6.656028677782944
1254,922,39,3106033.628791028,86599,1.7906614923310582,74.02049215419125
1676,1175,71,2415.286427215804,155,4008.965830478581,18451.31432678743
1001,762,68,498670.4261316992,49844,15.287695890098725,165.33241045772638
1797,444,118,1865978.0,3491,3.54,1922.06
1797,444,0,1865978.0,3491,3.54,1922.06
2051,980,176,810768.9047933072,206286,13.847317188661854,472.95245286880123
1272,898,45,5972479.568324791,135353,1.193436885371694,49.019399342924274
548,382,84,4862382.72122576,100473,3.2631026438920876,182.50339769876672
1227,910,193,2206152.0,48646,8.81,363.5
1227,910,61,2206152.0,48646,8.81,363.5
2332,25,120,2060437.9312180714,29801,3.890758740426286,269.1325705611661
996,762,0,89659188.188,1367980,0.09,5.85
1228,911,331,20304.0,364,394.41,22000.06
1228,911,0,20304.0,364,394.41,22000.06
693,489,99,16533696.02828648,90094,0.6603273643266112,122.81935193353377
405,314,56,1723.5768816018376,164,21.13592379582808,317.7160836141285
623,502,108,1600410.0,50988,5.02,157.7
435,365,0,22730254.652,89504,0.39,80.87
674,541,0,9202760.448,267835,0.9,30.08
2247,1510,97,214148.803,49638,44.87,183.08
2247,1510,104,214148.803,49638,44.87,183.08
1562,286,10,16428501.124782091,650848,0.4963435967851162,12.789204844290222
623,38,4,14912953.745585395,302092,0.7701001574227392,37.67466017204699
2498,1133,164,3885.800692517779,1257,1604.4972510908542,3078.0086078849736
2535,804,44,7041.0,1664,507.06,2147.78
2551,1165,77,3834143.6,102117,21.22,780.71
2551,1165,261,3834143.6,102117,21.22,780.71
1036,633,0,280838.87522100477,59217,25.299333856797112,120.12415532292587
1826,869,76,2393070.323714223,61219,3.4010917452702913,151.5741341213311
2294,632,0,17298631.286,522377,0.47,15.46
2294,632,1,17298631.286,522377,0.47,15.46
1804,42,0,16655329.818243416,512969,0.5280182548339947,17.279087622718748
1763,1043,0,50463134.86485052,1103521,0.16,7.398445874528691
2346,251,87,150782.18648045658,4986,52.010143995787864,1537.5946068221242
1680,1179,12,11919666.941,850902,1.11,15.55
584,453,0,5761.133192275148,361,444.92191856415934,20135.592423323014
1995,1360,140,4759.0,2322,541.78,1110.4
1302,947,62,4326055.619,85293,4.68,237.39
1240,908,58,71117419.67337124,1115262,0.12516805382943133,9.241544533561795
188,163,0,437278.464,73392,12.02,61.39
2100,520,17,85615628.48669569,1466625,0.10176324187738346,6.020902996362556
1426,1027,2,48052417.408,757536,0.14,8.72
1453,304,1,10813940.821280643,322016,0.5442661697719884,18.178224513452793
192,152,25,18276519.876695815,125946,0.5987890962093658,88.6163903491618
1028,773,0,257411.50888617622,25746,19.3742331138369,227.68412730875303
1903,128,12,4493453.239,140763,1.82,58.1
420,191,0,4281430.646107827,124386,2.1616423701896306,65.99470882465228
803,574,0,1290890.0,8360,6.66,1028.53
803,574,244,1290890.0,8360,6.66,1028.53
1099,808,60,141849.60560653644,17456,33.82073572735497,2599.0789364450943
1617,1135,138,126054.0,793,37.9,5948.45
2178,156,100,8463416.128,65395,1.41,161.61
2200,1483,0,44028.901,6083,150.07,1084.66
2200,1483,0,44028.901,6083,150.07,1084.66
2200,1483,49,44028.901,6083,150.07,1084.66
2200,1483,13,44028.901,6083,150.07,1084.66
297,197,0,4263831.956,123027,2.19,66.65
519,98,3,482022.49404931744,39257,1.8535769968421816,153.25292029058943
2115,1099,27,4914458.294,39815,1.67,206.01
2115,1099,0,4914458.294,39815,1.67,206.01
2208,1482,1,3818602.769801716,218830,0.9610434728226172,19.908605992840727
530,437,55,2050.0,1091,4002.93,7521.55
530,437,46,2050.0,1091,4002.93,7521.55
825,638,0,15777683.347,63347,0.71,116.86
2049,853,96,67475.83093852419,23811,139.86549579685152,2757.3164505499144
890,690,16,742720.0,17737,10.65,446.1
890,690,20,742720.0,17737,10.65,446.1
1870,1290,93,30972567.812,1168231,0.26,6.05
896,400,36,9674353.861825258,542970,0.8737852238638133,29.796741439652738
480,399,25,11250954.208466075,307565,0.690779128741643,27.02736607380729
1526,1073,7,11684950.207594715,296622,0.19692038206068999,8.522895339513754
2016,1374,161,1029040.25,15357,9.74,615.08
2016,1374,252,1029040.25,15357,9.74,615.08
1481,1055,0,156695.21200224862,6004,32.76479637130401,4267.612265600657
1227,903,0,30549653.356900223,541563,0.28432111111051217,15.865972592765484
567,417,153,9614094.508205414,198181,1.4452972554431331,71.12836569218234
1199,308,0,1508117.99,20990,5.47,393.23
1199,308,366,1508117.99,20990,5.47,393.23
1863,1286,7,10704873.801,245227,0.78,33.7
1415,721,112,123747423.47,1860199,0.07,4.44
938,146,0,124515.114,9453,94.22,1287.48
1081,789,18,8951871.45964501,201628,0.7482367272101738,35.634257422768286
1020,777,174,54141.861,13703,152.65,603.87
1020,777,0,54141.861,13703,152.65,603.87
623,502,108,1600410.0,50988,5.02,157.7
334,281,198,10929.272181749482,594,463.50228291091173,13777.017833855018
488,397,156,11896.418543024525,2597,426.70714336676315,9015.308570385094
875,625,80,23804512.219765402,672493,0.3947519875610682,14.093214656595366
1869,1287,326,1081842.04,152954,7.66,54.19
1351,941,0,2423293.0902092336,62530,3.809738922434061,146.8375965189658
1795,1242,0,4210266.0,70680,1.5,88.75
2086,1413,100,526201.0,8698,12.7,756.09
2346,251,93,150559.08645840487,4982,52.038990481526994,1538.2463638871325
1603,978,5,5176585.2,349818,1.6,23.74
1686,1099,1,1475635.9084901654,46574,8.202518860132562,265.91842506623516
1507,1072,15,882854.0,14894,9.41,557.93
1507,1072,89,882854.0,14894,9.41,557.93
1305,54,0,105040.332,17878,29.11,191.69
852,410,252,1146978.0,23947,16.84,796.53
930,648,0,1114993.4612215892,24847,18.79216333692912,749.9801127318674
1461,919,0,27228661.915402997,391968,0.3053957238701037,20.435467929025776
1729,1210,91,19782471.0,271989,0.4,28.66
1303,935,9,54118075.804668665,1142757,0.13809777688323102,6.60162659689202
2268,427,21,85164752.592,1273448,0.1,6.4
670,500,4,9232946.13591094,261456,0.8991980573246342,31.263667388839963
1267,904,0,149637.4728537924,56859,91.27304943624956,175.69691941274218
1315,189,0,302310.468,9174,29.07,852.67
902,341,97,16489137.97981426,375693,0.5736382972781612,26.142198464705032
1507,1072,0,882854.0,14894,9.41,557.93
1507,1072,95,882854.0,14894,9.41,557.93
1729,361,16,374181169.7683528,3931758,0.07146214291863684,7.455012850624495
599,486,129,10409547.0,48405,1.44,309.53
599,486,0,10409547.0,48405,1.44,309.53
1520,1080,44,2754019.0,23312,5.18,565.53
1520,1080,72,2754019.0,23312,5.18,565.53
1401,1007,21,27313358.40314416,386541,0.30617228349986164,21.87285809730071
1133,826,0,48951723.07623339,613923,1.383585552573221,14.204312337793905
1012,699,278,252416.34452856416,6189,36.09494162279283,1391.9545165664872
2407,1595,312,282637.0,4888,29.62,1712.25
1285,901,173,23626280.448,292784,0.29,22.9
26,24,2,2126.324,2668,3053.08,2649.61
26,24,35,2126.324,2668,3053.08,2649.61
260,207,0,42106.11196954256,2385,210.81555222882938,22622.285481382212
226,194,87,235357.0,6924,39.75,1211.15
226,194,0,235357.0,6924,39.75,1211.15
2253,1510,20,6034839.433077956,200518,1.0435078580690789,28.112816971825985
1095,653,0,44639870.51156267,909877,0.1803958310390601,9.488013456036006
1446,1032,0,903075.879402709,81054,4.853582409478882,61.797535704368514
302,256,5,65920543.591,933577,0.22,14.12
1415,721,112,123747423.47,1860199,0.07,4.44
883,678,152,19461816.68239751,451973,0.42605508412400106,19.02830390216094
26,24,0,2126.324,2668,3053.08,2649.61
26,24,46,2126.324,2668,3053.08,2649.61
912,691,4,42025645.96779896,2620660,0.9867062353097644,11.334025800136864
627,36,61,9579167.501,188295,0.89,44.84
288,249,83,129068.25047884502,1651,3.15023664928627,245.53792098012866
84,73,18,132244.0,2228,3.18,188.68
1566,1105,0,3062724.7935495707,77717,2.770638595386548,108.98019110329274
588,476,27,9780297.037388006,300278,0.2837113028289194,9.282369317485482
1271,928,13,3837.981,611,2252.22,13866.3
1271,928,8,3837.981,611,2252.22,13866.3
1440,134,53,2100.0,64,4.57,149.82
1372,931,13,18701481.56512912,208599,0.5764811634352738,60.36339349077421
268,233,41,1670.336,487,3224.28,11058.79
268,233,140,1670.336,487,3224.28,11058.79
888,688,66,1429614.7,3158,5.8,2286.51
888,688,50,1429614.7,3158,5.8,2286.51
1504,1065,183,20749496.346373536,408886,0.29,14.703982467240444
1285,901,173,23626280.448,292784,0.29,22.9
532,418,11,2234739.4640660696,6404,4.550542261889501,2703.0761914312625
2095,1415,0,1944849.9289250183,90513,1.9990863523253446,120.88078179859578
1889,1300,6,22547558.40576365,634208,0.3994816811457595,14.202063489121207
2217,122,0,2769151.213,17263,2.34,353.53
253,219,5,39567.0,353,215.21,24122.41
597,486,16,4175975.502,47699,4.21,355.14
597,486,135,4175975.502,47699,4.21,355.14
2266,1518,18,6030134.625307523,203642,1.0344926095271418,27.691804864917522
1068,806,0,634395.4592180722,17174,6.265418559677911,270.8433770760183
217,159,5,2574195.768365134,12603,4.334566442056472,1039.6946641023744
809,629,101,34968316.618,1087140,0.24,7.85
1771,1166,0,160377.85980532784,63276,62.15047272527611,157.07100763034032
1073,809,333,2610288.0,28104,0.27,25.14
1319,956,61,67599410.013,1926463,0.1,3.49
165,143,0,241035.97808129567,5525,5.93435130359129,397.44304435998475
205,176,148,283423.51878587273,1556,4.679140213005582,852.8793993857976
2388,1584,112,19225865.0,516560,0.33,12.41
1863,1286,7,10704873.801,245227,0.78,33.7
1009,721,264,190232.0,3408,80.23,4211.4
1009,721,99,190232.0,3408,80.23,4211.4
1765,1223,0,63717740.97273252,930222,0.33779016923705985,9.220047554980244
376,310,3,54924.799102282945,2516,180.33694547597335,18049.509145078726
2030,1384,300,6075.62939378689,2098,11107.96683464426,4770.924686152556
1879,1269,20,613898.7709759453,72449,19.487068647382007,437.5666676213026
1514,336,12,16383073.333,678462,0.49,11.89
1785,1235,0,63813219.78,938807,0.23,9.11
623,479,0,3496286.9738747156,94991,16.98490658920448,151.9222482107682
823,599,1,5477738.411999401,114705,1.6238897484043837,130.24846163621115
33,31,21,547780.5,22683,15.69,378.9
371,308,1,1857930.6468593604,27253,4.683074850271872,318.8056004586092
803,574,59,1290890.0,8360,6.66,1028.53
803,574,139,1290890.0,8360,6.66,1028.53
2106,1432,114,767.328,1724,11744.3,4988.78
2106,1432,161,767.328,1724,11744.3,4988.78
1913,620,67,3629773.5938218436,106287,1.6653306032718314,56.699234717771034
931,540,65,122708866.09640141,1367783,0.06516988607593596,6.584570582284433
548,451,36,7177.793,621,109.11,1261.16
1411,990,0,3472.0958614619185,331,2362.669229791738,5723.973578299126
1642,1152,49,30615356.627338044,941623,0.2786974746278459,8.522741019532619
2211,1482,349,1970322.7963777054,60794,1.9789243181163794,159.73705412611352
2178,156,35,1641655.056,29009,6.42,364.03
586,466,0,18166299.856655486,479093,0.88,49.36662835819435
1374,989,0,5040927.7,79570,3.36,212.91
1374,989,19,5040927.7,79570,3.36,212.91
471,366,69,3822337.087978849,93537,1.5409738117197036,62.47938230209809
2016,1374,41,1029040.25,15357,9.74,615.08
2016,1374,215,1029040.25,15357,9.74,615.08
1323,959,0,27176410.5,406807,0.31,20.47
490,390,0,6939324.884803263,97743,3.3083424023796324,274.93039948813583
805,626,93,8145540.107673842,242592,0.25313058797894894,8.578744323430506
459,307,12,1845988.472624864,29906,4.715575885372377,293.69963441215504
776,612,132,1729666.0,38055,7.65,347.48
776,612,216,1729666.0,38055,7.65,347.48
1550,453,19,6946.301,12570,882.3,478.07
1550,453,5,6946.301,12570,882.3,478.07
329,257,5,2552081.6042469675,16062,4.380263243692998,989.0751288033374
653,527,239,44067217.92,827303,0.28,13.66
2024,1270,15,9292480.235559367,324546,0.96239428579328,28.334102839132147
1761,1221,0,63698741.013863266,928513,0.3592400473893558,9.241946645240441
1049,797,109,7769428.021225113,163168,0.8926779055054316,44.14895417203467
1443,997,14,184677.96373595638,88260,54.73029466494903,124.01578602562562
1005,740,28,804022.0292143752,48054,8.35415519612969,198.01263448884094
322,272,6,1916636.0,23483,4.53,371.67
1232,906,86,7650696.747242093,163575,0.9030134268498455,42.38032805688075
808,628,0,293478.0,1193,29.77,7323.07
808,628,22,293478.0,1193,29.77,7323.07
675,518,123,39355969.804392,641806,0.2229957805016696,16.881181543949737
1950,473,5,30178718.66882039,430337,0.25523963411311085,18.456898176015372
352,294,53,1001525.76993425,20106,4.192910745707978,232.81371828187307
968,742,0,796998.0,1804,11.19,4945.06
968,742,37,796998.0,1804,11.19,4945.06
550,453,34,1178445.12,728064,11.09,17.95
532,437,72,458.0,239,3925.32,7522.15
532,437,16,458.0,239,3925.32,7522.15
2503,139,0,19224778.63,1683,0.5,5714.46
2503,139,33,19224778.63,1683,0.5,5714.46
1163,485,130,896440.4892096273,24302,0.4184942606297802,14.382897291474404
299,255,0,25117561.476,460174,0.49,26.82
2390,1586,226,115984.167,760,116.99,17589.32
2390,1586,220,115984.167,760,116.99,17589.32
257,223,0,191551.913,91721,44.66,95.91
257,223,9,191551.913,91721,44.66,95.91
2290,914,60,68073170.16022396,1225720,0.16030383433077025,8.726775926284368
614,494,34,3145017.9513202845,68923,2.7999302847242817,127.79521955456369
1537,1091,0,6459898.419,212267,1.18,35.87
253,219,0,41433.0,367,213.57,24077.95
2231,1498,17,309529.0,1235,28.55,7155.39
2231,1498,207,309529.0,1235,28.55,7155.39
374,24,14,52444.436,33380,168.51,264.74
374,24,0,52444.436,33380,168.51,264.74
1306,948,0,785862.005768673,46263,12.993968962513417,2599.0491462194136
1176,855,101,35110635.36940759,990989,0.2339221569576343,8.555029792914421
1748,957,13,16149954.634631656,140719,0.5614672695674712,173.76352613292727
1990,863,49,19602840.195282474,281808,0.3231160668190397,28.30500171483728
1658,1152,3,22554891.632321704,619993,0.5245531673585819,20.340931666984186
2294,1370,146,1890248.9864018334,97889,4.676498097518017,98.06564803084439
2474,1633,0,1882200.459343913,107978,4.709745487601477,82.42955286795542
1340,666,37,9432732.133299535,257890,0.9269778680028141,36.40904609535838
1681,1131,13,369341.45319375466,7441,25.55326465057606,5450.80791065046
2339,385,109,2919936.734675501,567633,0.6684423195879668,5.331833224449376
291,251,5,1355499.974,17658,10.71,822.18
400,143,125,4914121.876400815,193252,3.0607956458525325,65.40576338072454
1020,777,173,54141.861,13703,152.65,603.87
1020,777,71,54141.861,13703,152.65,603.87
1229,753,0,19944506.9,40046,0.52,222.51
1229,753,22,19944506.9,40046,0.52,222.51
176,151,60,23841724.358711414,657120,0.39061056197793986,13.87937305713218
473,373,96,34326360.36213612,792324,0.37786180261074204,13.142908493090989
968,742,60,796998.0,1804,11.19,4945.06
968,742,0,796998.0,1804,11.19,4945.06
1729,1210,61,24997749.3,64553,0.6,232.89
949,727,66,835400.3901218621,6891,10.665476020377731,1559.4024078084967
947,726,0,839462.0,7430,10.61,1201.32
1314,914,280,270736.1077471311,168410,34.631586533816225,63.64964709165996
1768,1226,1,61516037.1921789,1240906,1.1120732247631773,8.115687126206085
1862,1285,7,22573352.016,647472,0.4,13.79
2179,1471,72,119090.976,1074,75.29,8317.28
2179,1471,0,119090.976,1074,75.29,8317.28
2388,1584,3,20532162.84,521178,0.38,14.74
328,277,24,9369969.430919295,179647,0.8130988357749376,38.700351746337596
1467,1049,142,198992.07638983673,6629,0.5352877375624973,14.874865241941448
210,182,160,4927503.172,239148,3.41,39.27
1729,1210,91,19782471.0,271989,0.4,28.66
35,33,0,2764708.0,61115,3.24,146.83
897,655,41,80857310.96928374,1877552,0.10967650253846092,4.718851737717972
956,726,102,7839077.734478138,204931,0.22333551658735298,8.69997216351125
802,574,238,5311701.85,28274,3.88,728.77
802,574,0,5311701.85,28274,3.88,728.77
1424,796,3,134680126.95010158,2007249,0.08689926171575005,5.972643483739012
627,502,124,36774343.86514261,876015,0.4342686962779354,19.765198549754125
1267,925,0,1512735.649,581562,4.42,11.51
1516,1063,250,43762.454322479425,6478,56.56815391509602,711.0556941530144
482,379,21,11899643.221310234,173789,0.24493902156560976,17.791072664557266
1899,1304,56,35702178.75733559,900653,0.22,8.948340842361876
246,213,62,3833370.965,87085,1.55,66.07
243,210,124,23900166.203,732687,0.38,12.5
1933,1326,34,18043477.596088357,545880,0.44325002254661905,14.825876116057644
1028,776,0,884521.3024701965,21590,10.23999303214104,991.3969322091447
2208,1485,61,110976.274,7695,198.08,2319.41
281,78,59,674894.9676887983,100381,15.107941787542233,101.73713617213896
1408,133,0,15325018.0,17621,2.7,512.81
2203,229,47,3481.4763231571087,100,5.359468516349106,184.29192955586961
1622,1141,100,46315099.104037285,1168504,0.2,8.130481742870618
1207,891,3,125854.9551279227,15618,79.24563769436041,662.6132933110601
286,245,26,88812964.535,677188,0.15,20.17
1371,986,0,1073278.842,80908,8.69,112.01
1937,233,0,6432515.7430686075,49462,0.2863751820860371,30.69481305643727
1983,1337,6,87346.44857672328,22754,53.43656560208433,747.4403459881489
1251,915,111,32077152.6361197,552746,0.17,9.631052486535832
360,287,95,34110067.10116499,692993,0.42431135205848214,14.926239409388154
2247,1510,104,214148.803,49638,44.87,183.08
2247,1510,28,214148.803,49638,44.87,183.08
1617,1135,421,126054.0,793,37.9,5948.45
1062,784,64,142979.91396230095,18649,33.5288300791895,2359.4032827224332
1238,891,14,43056450.99532341,844556,0.33173918758167387,21.12996801678986
2202,297,12,5464557.47,59852,2.43,205.08
2202,297,6,5464557.47,59852,2.43,205.08
1664,995,13,15872622.533345487,37232,0.9948644148044702,275.2998231118959
128,110,3,13224993.0,588068,0.78,15.48
890,690,18,742720.0,17737,10.65,446.1
890,690,0,742720.0,17737,10.65,446.1
1855,1282,0,3000131.0,34892,1.71,146.1
632,465,1,9496615.498519382,154215,1.797727700386773,85.10355421022348
1025,755,18,10181471.503959091,190176,4.8607818608700954,274.5314405080926
1059,802,58,143412.0,11872,63.56,767.78
1059,802,23,143412.0,11872,63.56,767.78
684,516,0,21785156.67740531,329475,0.69022194979862,39.57176393262381
182,157,0,101683882.24,2585960,0.09,3.66
148,118,34,104480175.46566023,374482,0.07037703762376994,21.332320293063542
2340,1559,45,55347.0,451,42.03,5157.39
2340,1559,27,55347.0,451,42.03,5157.39
1525,983,25,8000380.398279037,138198,1.8040285360224944,67.49745154985754
1808,966,55,44223032.59839873,548348,0.17028802076026756,13.674698630942526
1722,688,2,11414683.018616714,445951,1.1021720897685507,32.591360573865146
2456,1623,0,127201243.37,70332,0.71,140.52
358,300,7,10708054.296156496,113529,0.6997090924267297,68.3730979357587
171,147,56,23837602.54488843,651791,0.39135890867306405,13.976658127498323
904,700,27,8706802.304,159601,1.79,96.92
1687,1183,154,1952997.0,32365,11.68,712.6
1687,1183,64,1952997.0,32365,11.68,712.6
629,191,0,8462463.081060758,256152,1.8384517218879095,50.273374616152886
987,754,0,2712491.939,272189,2.46,27.23
1529,430,0,4959144.022,136377,2.0,73.04
1060,473,41,13533.632892796288,7438,69.42654119489875,530.1782112736661
1836,880,0,5363686.01632806,120271,1.7235476677300217,143.16406784732433
351,293,7,983089.6191167703,12901,22.30613513435553,1791.4578900688196
824,641,65,513754.58946188376,34351,14.18171841664629,337.27074660564887
296,255,2,9317935.117367303,179850,0.7484694440297811,38.79729583395533
1568,1102,20,2380582.3288717843,3050,1.6172993038099461,22441.234418101318
2178,156,62,1210406.246,19928,6.19,376.15
1214,746,100,31869896.546288993,596136,0.17,9.054661824594115
924,649,1,5438493.99533446,145343,1.6207765847287325,116.36894024893274
1785,1235,0,2064446.9750560722,28132,4.58382663142536,444.4551108225463
1768,1229,3,2315272.0,62979,3.99,146.84
1319,956,173,29369552.914,833550,0.11,3.73
853,472,4,23050108.3781936,516655,0.7401663974295826,34.411847179248724
2272,697,3,6970963.28438402,147269,1.33092382835877,62.93262225819111
1785,1235,0,63813219.78,938807,0.23,9.11
213,184,60,291729.0,28031,25.16,261.83
213,184,98,291729.0,28031,25.16,261.83
707,562,0,1035253.557,24762,4.75,167.02
811,615,17,8340114.883007953,287619,1.396597784455016,42.35838997072004
232,200,140,4900836.715106042,239845,3.2319884204350657,39.09446080348458
1229,753,12,19944506.9,40046,0.52,222.51
1229,753,22,19944506.9,40046,0.52,222.51
923,656,69,16345836.994805478,166743,0.6750308410881806,95.8414127714063
